"atom_idx","atom_symbol","matched_fg","frag_smiles","frag_id","idx1","idx2"
17,"C","Primary_carbon, Quaternary_carbon","C",4,1012,948
8,"O","Carboxylic_acid, Conjugated_double_bond","O",1,950,949
9,"O","Carboxylic_acid","O",2,950,949
10,"O","Phenol","O",3,950,949
0,"C","Primary_carbon, Ketone, CH-acidic","C",1,969,950
10,"C","Alkylarylether","C",2,969,950
12,"C","Alkylarylether","C",3,969,950
13,"O","Phenol","O",4,969,950
0,"C","Alkylarylether","CO",1,987,951
1,"O","Alkylarylether","CO",1,987,951
18,"O","Oxoarene, Conjugated_double_bond","O",2,987,951
19,"O","Phenol","O",3,987,951
0,"C","Alkene, Conjugated_double_bond","C=CC=O",1,957,952
1,"C","Tertiary_carbon, Alkene, Ketone, Conjugated_double_bond","C=CC=O",1,957,952
7,"C","Quaternary_carbon, Hemiacetal","CO",2,957,952
8,"O","Hemiacetal, Acetal_like, Heterocyclic, Sugar_pattern_2, Sugar_pattern_2_reducing","CO",2,957,952
14,"C","Primary_carbon, Quaternary_carbon","C",3,957,952
18,"O","Secondary_alcohol","O",4,957,952
19,"O","Secondary_alcohol","O",5,957,952
21,"C","Quaternary_carbon, Ketone, Conjugated_double_bond","C=CC=O",1,957,952
22,"O","Ketone, Conjugated_double_bond","C=CC=O",1,957,952
24,"O","Secondary_alcohol","O",6,957,952
0,"C","Primary_carbon, Tertiary_carbon","CCC(=O)O",1,954,953
1,"C","Primary_carbon, Tertiary_carbon, Lactone, CH-acidic","CCC(=O)O",1,954,953
6,"C","Primary_carbon, Quaternary_carbon","C",2,954,953
7,"C","Secondary_carbon, Quaternary_carbon","CCC(=O)CC",3,954,953
8,"C","Secondary_carbon, Ketone, CH-acidic","CCC(=O)CC",3,954,953
9,"C","Secondary_carbon, Tertiary_carbon, Ketone","CCC(=O)CC",3,954,953
10,"O","Ketone","CCC(=O)CC",3,954,953
11,"C","Primary_carbon, Tertiary_carbon, Ketone, CH-acidic","CCC(=O)CC",3,954,953
12,"C","Primary_carbon, Tertiary_carbon","CCC(=O)CC",3,954,953
15,"O","Lactone, Heterocyclic","CCC(=O)O",1,954,953
16,"C","Tertiary_carbon, Lactone","CCC(=O)O",1,954,953
17,"O","Lactone","CCC(=O)O",1,954,953
2,"C","Quaternary_carbon, Alkene, Conjugated_double_bond","C=CC(C)=O",1,975,954
3,"C","Alkene, Ketone, Conjugated_double_bond","C=CC(C)=O",1,975,954
4,"C","Ketone, Conjugated_double_bond","C=CC(C)=O",1,975,954
5,"O","Ketone, Conjugated_double_bond","C=CC(C)=O",1,975,954
6,"C","Alkene, Ketone, Conjugated_double_bond","C=CC(C)=O",1,975,954
12,"C","Secondary_carbon, Tertiary_carbon","CCC=O",2,975,954
13,"C","Secondary_carbon, Ketone, CH-acidic","CCC=O",2,975,954
14,"C","Secondary_carbon, Quaternary_carbon, Ketone","CCC=O",2,975,954
15,"O","Ketone","CCC=O",2,975,954
7,"O","Oxoarene, Conjugated_double_bond","O",1,1009,955
9,"C","Aromatic, Conjugated_double_bond","cccc",2,1009,955
10,"C","Aromatic","cccc",2,1009,955
11,"C","Aromatic","cccc",2,1009,955
12,"C","Aromatic","cccc",2,1009,955
7,"O","Ketone, Conjugated_double_bond","O",1,961,957
15,"O","Ketone, Conjugated_double_bond","O",2,961,957
6,"O","Phenol","O",1,1015,958
7,"O","Phenol","O",2,1015,958
12,"O","Primary_alcohol","O",1,972,959
13,"O","Secondary_alcohol, 1,2-Diol","O",2,972,959
14,"O","Secondary_alcohol, 1,2-Diol","O",3,972,959
0,"C","Primary_carbon, Ketone, CH-acidic","CCCC(C)=O",1,1017,961
1,"C","Primary_carbon, Tertiary_carbon, Ketone","CCCC(C)=O",1,1017,961
2,"O","Ketone","CCCC(C)=O",1,1017,961
3,"C","Secondary_carbon, Tertiary_carbon, Quaternary_carbon, Ketone, CH-acidic","CCCC(C)=O",1,1017,961
4,"C","Secondary_carbon, Tertiary_carbon","CCCC(C)=O",1,1017,961
5,"C","Secondary_carbon, Tertiary_carbon","CCCC(C)=O",1,1017,961
11,"C","Alkene, Ketone, Conjugated_double_bond","CCC(C)=O",2,1017,961
12,"C","Secondary_carbon, Ketone, Conjugated_double_bond","CCC(C)=O",2,1017,961
13,"O","Ketone, Conjugated_double_bond","CCC(C)=O",2,1017,961
14,"C","Secondary_carbon, Ketone, CH-acidic","CCC(C)=O",2,1017,961
15,"C","Secondary_carbon, Quaternary_carbon","CCC(C)=O",2,1017,961
17,"C","Primary_carbon, Quaternary_carbon","C",3,1017,961
22,"C","Primary_carbon, Quaternary_carbon","C",4,1017,961
24,"C","Primary_carbon, Carboxylic_ester","CC=O",5,1017,961
25,"O","Carboxylic_ester","CC=O",5,1017,961
26,"C","Primary_carbon, CH-acidic","CC=O",5,1017,961
0,"C","Alkylarylether","C",1,987,962
19,"O","Phenol","O",2,987,962
6,"C","Carboxylic_acid, Conjugated_double_bond","O=CO",1,1013,963
7,"O","Carboxylic_acid, Conjugated_double_bond","O=CO",1,1013,963
8,"O","Carboxylic_acid","O=CO",1,1013,963
13,"O","Phenol","O",2,1013,963
7,"Cl","Arylchloride","Cl",1,1002,964
9,"Cl","Arylchloride","Cl",2,1002,964
17,"C","Primary_carbon","C",3,1002,964
26,"C","Carboxylic_ester","C",4,1002,964
30,"O","Ketone","O",1,1021,965
31,"O","Dialkylether, Heterocyclic, Epoxide","O",2,1021,965
32,"O","Secondary_alcohol","O",3,1021,965
0,"C",NA,"CN",1,1008,969
1,"N","Secondary_aliph_amine","CN",1,1008,969
0,"C","Primary_carbon, Ketone, CH-acidic","C",1,1017,971
2,"O","Ketone","O",2,1017,971
13,"O","Ketone, Conjugated_double_bond","O",3,1017,971
17,"C","Primary_carbon, Quaternary_carbon","C",4,1017,971
22,"C","Primary_carbon, Quaternary_carbon","C",5,1017,971
23,"O","Carboxylic_ester","CC(=O)O",6,1017,971
24,"C","Primary_carbon, Carboxylic_ester","CC(=O)O",6,1017,971
25,"O","Carboxylic_ester","CC(=O)O",6,1017,971
26,"C","Primary_carbon, CH-acidic","CC(=O)O",6,1017,971
0,"C","Alkylarylether","CO",1,1014,974
1,"O","Alkylarylether","CO",1,1014,974
8,"O","Phenol","O",2,1014,974
12,"O","Carboxylic_acid, Conjugated_double_bond","O",3,1014,974
13,"O","Carboxylic_acid","O",4,1014,974
0,"C","Primary_carbon, Ketone, CH-acidic","CC=O",1,1017,975
1,"C","Primary_carbon, Tertiary_carbon, Ketone","CC=O",1,1017,975
2,"O","Ketone","CC=O",1,1017,975
11,"C","Alkene, Ketone, Conjugated_double_bond","CCC(C)=O",2,1017,975
12,"C","Secondary_carbon, Ketone, Conjugated_double_bond","CCC(C)=O",2,1017,975
13,"O","Ketone, Conjugated_double_bond","CCC(C)=O",2,1017,975
14,"C","Secondary_carbon, Ketone, CH-acidic","CCC(C)=O",2,1017,975
15,"C","Secondary_carbon, Quaternary_carbon","CCC(C)=O",2,1017,975
23,"O","Carboxylic_ester","CC(=O)O",3,1017,975
24,"C","Primary_carbon, Carboxylic_ester","CC(=O)O",3,1017,975
25,"O","Carboxylic_ester","CC(=O)O",3,1017,975
26,"C","Primary_carbon, CH-acidic","CC(=O)O",3,1017,975
8,"O","Alkylarylether","CO",1,978,977
9,"C","Alkylarylether","CO",1,978,977
27,"O","Alkylarylether","CO",1,979,978
28,"C","Alkylarylether","CO",1,979,978
6,"C","Carboxylic_acid, Conjugated_double_bond","O=CO",1,1013,980
7,"O","Carboxylic_acid, Conjugated_double_bond","O=CO",1,1013,980
8,"O","Carboxylic_acid","O=CO",1,1013,980
13,"O","Phenol","O",2,1013,980
14,"O","Phenol","O",3,1013,980
31,"O","Dialkylether, Heterocyclic, Epoxide","O",1,1021,981
30,"O","Ketone","O",1,1021,983
31,"O","Dialkylether, Heterocyclic, Epoxide","O",2,1021,983
32,"O","Secondary_alcohol","O",3,1021,983
0,"C","Primary_carbon","CC=C(C)C",1,990,984
1,"C","Primary_carbon, Alkene","CC=C(C)C",1,990,984
2,"C","Secondary_carbon, Alkene","CC=C(C)C",1,990,984
3,"C","Secondary_carbon","CC=C(C)C",1,990,984
10,"O","Oxoarene, Conjugated_double_bond","O",2,990,984
13,"C","Primary_carbon","C",3,990,984
16,"O","Phenol","O",4,990,984
18,"C","Primary_carbon","CC=C(C)C",1,990,984
17,"O","Phenol","O",1,989,986
20,"O","Phenol, 1,2-Diphenol","O",1,1006,987
21,"O","Phenol, 1,2-Diphenol","O",2,1006,987
6,"O","Phenol","O",1,1015,989
7,"O","Phenol","O",2,1015,989
19,"O","Phenol","O",3,1015,989
21,"O","Phenol","O",4,1015,989
0,"C","Primary_carbon","CC=C(C)C",1,991,990
1,"C","Primary_carbon, Alkene","CC=C(C)C",1,991,990
2,"C","Secondary_carbon, Alkene","CC=C(C)C",1,991,990
3,"C","Secondary_carbon","CC=C(C)C",1,991,990
18,"C","Alkylarylether","C",2,991,990
19,"C","Primary_carbon","CC=C(C)C",1,991,990
9,"C","Aromatic, Conjugated_double_bond","cccc",1,1009,991
10,"C","Aromatic","cccc",1,1009,991
11,"C","Aromatic","cccc",1,1009,991
12,"C","Aromatic","cccc",1,1009,991
0,"C",NA,"C=[N+](C)CC",1,995,993
1,"N","Immonium, Heterocyclic, Conjugated_double_bond, Kation","C=[N+](C)CC",1,995,993
2,"C","Conjugated_double_bond","C=[N+](C)CC",1,995,993
5,"C","Secondary_carbon","C=[N+](C)CC",1,995,993
6,"C","Secondary_carbon","C=[N+](C)CC",1,995,993
12,"C","Alkylarylether","C",2,995,993
13,"O","Acetal, Acetal_like, Heterocyclic","OCO",3,995,993
14,"C","Acetal, Acetal_like","OCO",3,995,993
15,"O","Acetal, Acetal_like, Heterocyclic","OCO",3,995,993
8,"O","Alkylarylether","CO",1,1004,995
9,"C","Alkylarylether","CO",1,1004,995
10,"O","Alkylarylether","CO",2,1004,995
11,"C","Alkylarylether","CO",2,1004,995
12,"O","Phenol","O",3,1004,995
0,"C","Alkylarylether","CO",1,1004,996
1,"O","Alkylarylether","CO",1,1004,996
8,"O","Alkylarylether","CO",2,1004,996
9,"C","Alkylarylether","CO",2,1004,996
10,"O","Alkylarylether","CO",3,1004,996
11,"C","Alkylarylether","CO",3,1004,996
12,"O","Phenol","O",4,1004,996
0,"C","Primary_carbon, Tertiary_carbon","C",1,1012,1001
7,"O","Ketone, Conjugated_double_bond","O",2,1012,1001
9,"O","Ketone, Conjugated_double_bond","O",3,1012,1001
16,"C","Primary_carbon, Quaternary_carbon","C",4,1012,1001
17,"C","Primary_carbon, Quaternary_carbon","C",5,1012,1001
0,"C",NA,"CNC",1,1008,1004
1,"N","Secondary_aliph_amine","CNC",1,1008,1004
2,"C",NA,"CNC",1,1008,1004
0,"C","Alkylarylether","C",1,1022,1006
10,"O","Phenol","O",2,1022,1006
22,"O","Phenol","O",3,1022,1006
23,"O","Alkylarylether","CO",4,1022,1006
24,"C","Alkylarylether","CO",4,1022,1006
0,"C","Alkylarylether","CO",1,1014,1008
1,"O","Alkylarylether","CO",1,1014,1008
8,"O","Phenol","O",2,1014,1008
10,"C","Alkene, Conjugated_double_bond","CC(=O)O",3,1014,1008
11,"C","Carboxylic_acid, Conjugated_double_bond","CC(=O)O",3,1014,1008
12,"O","Carboxylic_acid, Conjugated_double_bond","CC(=O)O",3,1014,1008
13,"O","Carboxylic_acid","CC(=O)O",3,1014,1008
38,"C","Carboxylic_ester","C",1,1020,1010
45,"C","Alkylarylether","C",2,1020,1010
0,"C","Primary_carbon, Ketone, CH-acidic","CCCC(C)=O",1,1017,1012
1,"C","Primary_carbon, Tertiary_carbon, Ketone","CCCC(C)=O",1,1017,1012
2,"O","Ketone","CCCC(C)=O",1,1017,1012
3,"C","Secondary_carbon, Tertiary_carbon, Quaternary_carbon, Ketone, CH-acidic","CCCC(C)=O",1,1017,1012
4,"C","Secondary_carbon, Tertiary_carbon","CCCC(C)=O",1,1017,1012
5,"C","Secondary_carbon, Tertiary_carbon","CCCC(C)=O",1,1017,1012
17,"C","Primary_carbon, Quaternary_carbon","C",2,1017,1012
23,"O","Carboxylic_ester","CC(=O)O",3,1017,1012
24,"C","Primary_carbon, Carboxylic_ester","CC(=O)O",3,1017,1012
25,"O","Carboxylic_ester","CC(=O)O",3,1017,1012
26,"C","Primary_carbon, CH-acidic","CC(=O)O",3,1017,1012
0,"C","Alkylarylether","C",1,1019,1015
8,"O","Alkylarylether","CO",2,1019,1015
9,"C","Alkylarylether","CO",2,1019,1015
21,"O","Alkylarylether","CO",3,1019,1015
22,"C","Alkylarylether","CO",3,1019,1015
24,"C","Alkylarylether","C",4,1019,1015
25,"O","Alkylarylether","CO",5,1019,1015
26,"C","Alkylarylether","CO",5,1019,1015
28,"C","Alkylarylether","C",6,1019,1015
