"atom_idx","atom_symbol","matched_fg","frag_smiles","frag_id","idx1","idx2"
1,"C","Primary_carbon, Secondary_carbon","CCC",1,818,820
2,"C","Secondary_carbon","CCC",1,818,820
4,"C","Secondary_carbon","CCC",2,818,820
5,"C","Primary_carbon, Secondary_carbon","CCC",2,818,820
6,"C","Primary_carbon, Secondary_carbon","CCC",2,818,820
13,"C","Phenol, Aromatic","OccccF",3,818,820
14,"C","Aromatic","OccccF",3,818,820
15,"C","Aromatic","OccccF",3,818,820
16,"C","Arylfluoride, Aromatic","OccccF",3,818,820
17,"F","Arylfluoride","OccccF",3,818,820
18,"O","Phenol","OccccF",3,818,820
0,"C","Primary_carbon","C",1,820,980
6,"C","Primary_carbon","C",2,820,980
9,"C","Isothiourea","C1=NCCCS1",3,820,980
10,"N","Isothiourea, Heterocyclic","C1=NCCCS1",3,820,980
11,"C","Secondary_carbon","C1=NCCCS1",3,820,980
12,"C","Secondary_carbon","C1=NCCCS1",3,820,980
13,"C","Secondary_carbon","C1=NCCCS1",3,820,980
14,"S","Isothiourea, Heterocyclic","C1=NCCCS1",3,820,980
6,"C","Primary_carbon","C",1,827,950
9,"C","Secondary_carbon, Amidine, Imidolactam","C1=NCCN1",2,827,950
10,"N","Amidine, Heterocyclic","C1=NCCN1",2,827,950
11,"C",NA,"C1=NCCN1",2,827,950
12,"C",NA,"C1=NCCN1",2,827,950
13,"N","Amidine, Heterocyclic","C1=NCCN1",2,827,950
14,"C","Primary_carbon, Quaternary_carbon","CC(C)C",3,827,950
15,"C","Primary_carbon, Quaternary_carbon","CC(C)C",3,827,950
16,"C","Primary_carbon, Quaternary_carbon","CC(C)C",3,827,950
17,"C","Primary_carbon, Quaternary_carbon","CC(C)C",3,827,950
0,"C",NA,"CCN(C)C",1,831,835
1,"N","Tertiary_aliph_amine","CCN(C)C",1,831,835
2,"C",NA,"CCN(C)C",1,831,835
3,"C",NA,"CCN(C)C",1,831,835
4,"C","Alkene, Conjugated_double_bond","CCN(C)C",1,831,835
12,"Br","Arylbromide","Br",2,831,835
13,"C","Aromatic, Conjugated_double_bond","c1ccncc1",3,831,835
14,"C","Aromatic, Conjugated_double_bond","c1ccncc1",3,831,835
15,"C","Aromatic","c1ccncc1",3,831,835
16,"C","Aromatic","c1ccncc1",3,831,835
17,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","c1ccncc1",3,831,835
18,"C","Aromatic, Conjugated_double_bond","c1ccncc1",3,831,835
0,"C",NA,"CCN(C)C",1,834,957
1,"N","Tertiary_aliph_amine","CCN(C)C",1,834,957
2,"C",NA,"CCN(C)C",1,834,957
3,"C","Secondary_carbon","CCN(C)C",1,834,957
4,"C","Secondary_carbon","CCN(C)C",1,834,957
0,"C","Alkylarylether","CO",1,835,845
1,"O","Alkylarylether","CO",1,835,845
9,"O","Alkyl_imide, Conjugated_double_bond","O",2,835,845
10,"N","Alkyl_imide, Heterocyclic","O=C1CCCN1",3,835,845
11,"C","Secondary_carbon, Alkyl_imide","O=C1CCCN1",3,835,845
12,"C","Secondary_carbon","O=C1CCCN1",3,835,845
13,"C","Secondary_carbon, CH-acidic","O=C1CCCN1",3,835,845
14,"C","Secondary_carbon, Alkyl_imide","O=C1CCCN1",3,835,845
15,"O","Alkyl_imide","O=C1CCCN1",3,835,845
0,"C",NA,"CN",1,838,843
1,"N","Tertiary_aliph_amine, Heterocyclic","CN",1,838,843
0,"C","Primary_carbon","CC=O",1,839,953
1,"C","Primary_carbon, Secondary_amide","CC=O",1,839,953
2,"O","Secondary_amide","CC=O",1,839,953
4,"C","Primary_carbon","C",1,840,841
5,"C","Primary_carbon","C",2,840,841
0,"C","Primary_carbon, Tertiary_carbon","CNCC(C)C",1,841,861
1,"C","Primary_carbon, Tertiary_carbon","CNCC(C)C",1,841,861
2,"C","Primary_carbon, Tertiary_carbon","CNCC(C)C",1,841,861
3,"C","Tertiary_carbon","CNCC(C)C",1,841,861
4,"N",NA,"CNCC(C)C",1,841,861
5,"C",NA,"CNCC(C)C",1,841,861
8,"Cl","Imidoylhalide_cyclic, Arylchloride","Cl",2,841,861
12,"N","Primary_arom_amine","N",3,841,861
14,"C","Conjugated_double_bond","NC(N)=NC=O",4,841,861
15,"O","Conjugated_double_bond","NC(N)=NC=O",4,841,861
16,"N","Guanidine, Conjugated_double_bond","NC(N)=NC=O",4,841,861
17,"C","Guanidine, Conjugated_double_bond","NC(N)=NC=O",4,841,861
18,"N","Guanidine","NC(N)=NC=O",4,841,861
19,"N","Guanidine","NC(N)=NC=O",4,841,861
0,"C",NA,"CCCN(C)C",1,842,1008
1,"N","Tertiary_aliph_amine, Heterocyclic","CCCN(C)C",1,842,1008
2,"C","Secondary_carbon","CCCN(C)C",1,842,1008
3,"C","Secondary_carbon","CCCN(C)C",1,842,1008
4,"C","Secondary_carbon, Alkene, Conjugated_double_bond","CCCN(C)C",1,842,1008
6,"C",NA,"CCCN(C)C",1,842,1008
8,"O","Carboxylic_ester, Conjugated_double_bond","O",2,842,1008
9,"O","Carboxylic_ester","CO",3,842,1008
10,"C","Carboxylic_ester","CO",3,842,1008
4,"C","Secondary_carbon","CC",1,843,856
5,"C","Secondary_carbon","CC",1,843,856
14,"C","Tertiary_carbon, Primary_alcohol","CO",2,843,856
15,"O","Primary_alcohol","CO",2,843,856
6,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","nnnN",1,844,950
7,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","nnnN",1,844,950
8,"N","Hetero_N_basic_no_H, Heteroaromatic, Aromatic, Heterocyclic","nnnN",1,844,950
9,"N",NA,"nnnN",1,844,950
0,"C","Primary_carbon","CCS(N)(=O)=O",1,845,850
1,"C","Primary_carbon","CCS(N)(=O)=O",1,845,850
2,"S","Sulfonamide","CCS(N)(=O)=O",1,845,850
3,"O","Sulfonamide","CCS(N)(=O)=O",1,845,850
4,"O","Sulfonamide","CCS(N)(=O)=O",1,845,850
5,"N","Sulfonamide","CCS(N)(=O)=O",1,845,850
13,"C","Secondary_carbon, Alkene, Conjugated_double_bond","C1CCCCC1",2,845,850
14,"C","Secondary_carbon","C1CCCCC1",2,845,850
15,"C","Secondary_carbon","C1CCCCC1",2,845,850
16,"C","Secondary_carbon","C1CCCCC1",2,845,850
17,"C","Secondary_carbon","C1CCCCC1",2,845,850
18,"C","Secondary_carbon","C1CCCCC1",2,845,850
19,"C","Aromatic, Conjugated_double_bond","c1c[nH]cn1",3,845,850
20,"C","Aromatic, Conjugated_double_bond","c1c[nH]cn1",3,845,850
21,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","c1c[nH]cn1",3,845,850
22,"C","Aromatic","c1c[nH]cn1",3,845,850
23,"N","Hetero_N_basic_H, Heteroaromatic, Aromatic, Heterocyclic, Conjugated_double_bond","c1c[nH]cn1",3,845,850
0,"C","Alkene","C=CC",1,848,870
1,"C","Alkene","C=CC",1,848,870
2,"C",NA,"C=CC",1,848,870
12,"Cl","Arylchloride","Cl",2,848,870
0,"C","Secondary_carbon","C1CCNCC1",1,850,875
1,"C","Secondary_carbon","C1CCNCC1",1,850,875
2,"C","Secondary_carbon, Tertiary_amide","C1CCNCC1",1,850,875
3,"N","Tertiary_amide, Heterocyclic","C1CCNCC1",1,850,875
4,"C","Secondary_carbon, Tertiary_amide","C1CCNCC1",1,850,875
5,"C","Secondary_carbon","C1CCNCC1",1,850,875
14,"O","Alkylarylether, Heterocyclic","OCCO",2,850,875
15,"C","Alkylarylether","OCCO",2,850,875
16,"C","Alkylarylether","OCCO",2,850,875
17,"O","Alkylarylether, Heterocyclic","OCCO",2,850,875
0,"C","Enolether","CO",1,851,897
1,"O","Enolether","CO",1,851,897
13,"O","Ketone, Conjugated_double_bond","O",2,851,897
14,"O","Enolether","CO",3,851,897
15,"C","Enolether","CO",3,851,897
17,"O","Phenol","O",1,858,929
18,"O","Phenol","O",2,858,929
0,"C","Primary_carbon, Secondary_carbon","CC",1,860,865
1,"C","Primary_carbon, Secondary_carbon","CC",1,860,865
11,"C","Primary_carbon, Secondary_carbon","C",2,860,865
6,"N","Lactam, Hetero_N_basic_H, Heteroaromatic, Aromatic, Heterocyclic, Conjugated_double_bond","[nH]c(=O)c([nH])=O",1,861,868
7,"C","Lactam, Oxoarene, Aromatic, Conjugated_double_bond","[nH]c(=O)c([nH])=O",1,861,868
8,"O","Lactam, Oxoarene, Conjugated_double_bond","[nH]c(=O)c([nH])=O",1,861,868
9,"C","Lactam, Oxoarene, Aromatic, Conjugated_double_bond","[nH]c(=O)c([nH])=O",1,861,868
10,"O","Lactam, Oxoarene, Conjugated_double_bond","[nH]c(=O)c([nH])=O",1,861,868
11,"N","Lactam, Hetero_N_basic_H, Heteroaromatic, Aromatic, Heterocyclic, Conjugated_double_bond","[nH]c(=O)c([nH])=O",1,861,868
17,"C","Alkylarylether","C",1,862,869
0,"C","Primary_carbon","CC",1,867,971
1,"C","Primary_carbon, Alkene, Conjugated_double_bond","CC",1,867,971
4,"O","Ketone, Conjugated_double_bond","O",2,867,971
13,"O","Ketone, Conjugated_double_bond","O",3,867,971
17,"C","Primary_carbon, Quaternary_carbon","C",4,867,971
22,"C","Primary_carbon, Quaternary_carbon","C",5,867,971
0,"C","Primary_carbon","CCnc([nH])=O",1,868,937
1,"C","Primary_carbon","CCnc([nH])=O",1,868,937
2,"N","Urea, Hetero_N_basic_no_H, Heteroaromatic, Aromatic, Heterocyclic, Conjugated_double_bond","CCnc([nH])=O",1,868,937
9,"N","Urea, Hetero_N_basic_H, Heteroaromatic, Aromatic, Heterocyclic, Conjugated_double_bond","CCnc([nH])=O",1,868,937
10,"C","Urea, Oxoarene, Aromatic, Conjugated_double_bond","CCnc([nH])=O",1,868,937
11,"O","Urea, Oxoarene, Conjugated_double_bond","CCnc([nH])=O",1,868,937
12,"Cl","Arylchloride","Cl",2,868,937
13,"Cl","Arylchloride","Cl",3,868,937
0,"C","Primary_carbon, Secondary_carbon","CC",1,869,927
1,"C","Primary_carbon, Secondary_carbon","CC",1,869,927
0,"C","Aromatic","c1ccccc1",1,870,887
1,"C","Aromatic","c1ccccc1",1,870,887
2,"C","Aromatic","c1ccccc1",1,870,887
3,"C","Tertiary_carbon, Aromatic","c1ccccc1",1,870,887
4,"C","Aromatic","c1ccccc1",1,870,887
5,"C","Aromatic","c1ccccc1",1,870,887
17,"O","Phenol, 1,2-Diphenol","O",2,870,887
18,"O","Phenol, 1,2-Diphenol","O",3,870,887
0,"C","Primary_carbon","cnnCC",1,871,896
1,"C","Primary_carbon","cnnCC",1,871,896
2,"N","Hetero_N_basic_no_H, Heteroaromatic, Aromatic, Heterocyclic","cnnCC",1,871,896
5,"C","Aromatic","cnnCC",1,871,896
6,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","cnnCC",1,871,896
11,"C","Carboxylic_ester, Conjugated_double_bond","CCOC=O",2,871,896
12,"O","Carboxylic_ester, Conjugated_double_bond","CCOC=O",2,871,896
13,"O","Carboxylic_ester","CCOC=O",2,871,896
14,"C","Primary_carbon, Carboxylic_ester","CCOC=O",2,871,896
15,"C","Primary_carbon","CCOC=O",2,871,896
16,"N","Hydrazone","CC(C)=NN",3,871,896
17,"N","Hydrazone","CC(C)=NN",3,871,896
18,"C","Primary_carbon, Hydrazone","CC(C)=NN",3,871,896
19,"C","Primary_carbon, CH-acidic","CC(C)=NN",3,871,896
20,"C","Primary_carbon, CH-acidic","CC(C)=NN",3,871,896
0,"C","Primary_carbon, Tertiary_carbon","CCC(=O)O",1,875,935
1,"C","Primary_carbon, Tertiary_carbon","CCC(=O)O",1,875,935
16,"C","Tertiary_carbon, Carboxylic_acid","CCC(=O)O",1,875,935
17,"O","Carboxylic_acid","CCC(=O)O",1,875,935
18,"O","Carboxylic_acid","CCC(=O)O",1,875,935
5,"C","Primary_carbon","C",1,881,894
13,"I","Aryliodide","I",2,881,894
0,"C","Aromatic","c1ccccc1",1,893,897
1,"C","Aromatic","c1ccccc1",1,893,897
2,"C","Aromatic","c1ccccc1",1,893,897
3,"C","Aromatic","c1ccccc1",1,893,897
4,"C","Aromatic","c1ccccc1",1,893,897
5,"C","Aromatic","c1ccccc1",1,893,897
12,"O","Oxoarene, Conjugated_double_bond","O",2,893,897
15,"N","Heterocyclic","C1COCCN1",3,893,897
16,"C",NA,"C1COCCN1",3,893,897
17,"C","Dialkylether","C1COCCN1",3,893,897
18,"O","Dialkylether, Heterocyclic","C1COCCN1",3,893,897
19,"C","Dialkylether","C1COCCN1",3,893,897
20,"C",NA,"C1COCCN1",3,893,897
0,"C","Primary_carbon","CC(C)N",1,894,969
1,"C","Primary_carbon","CC(C)N",1,894,969
2,"C","Primary_carbon","CC(C)N",1,894,969
3,"N","Secondary_aliph_amine, 1,2-Aminoalcohol","CC(C)N",1,894,969
12,"O","Phenol, 1,2-Diphenol","O",2,894,969
14,"O","Secondary_alcohol, 1,2-Aminoalcohol","O",3,894,969
7,"O","Oxoarene, Conjugated_double_bond","O",1,896,1013
0,"C","Primary_carbon","C",1,897,1009
2,"C","Primary_carbon","C",2,897,1009
14,"O","Ketone, Conjugated_double_bond","O",3,897,1009
16,"O","Ketone, Conjugated_double_bond","O",4,897,1009
0,"C","Primary_carbon","CNC(C)C",1,903,984
1,"C","Primary_carbon","CNC(C)C",1,903,984
2,"C","Primary_carbon","CNC(C)C",1,903,984
3,"N","Secondary_aliph_amine, 1,2-Aminoalcohol","CNC(C)C",1,903,984
4,"C","1,2-Aminoalcohol","CNC(C)C",1,903,984
14,"C","Secondary_carbon","CCOC",2,903,984
15,"C","Secondary_carbon, Dialkylether","CCOC",2,903,984
16,"O","Dialkylether","CCOC",2,903,984
17,"C","Dialkylether","CCOC",2,903,984
18,"O","Secondary_alcohol, 1,2-Aminoalcohol","O",3,903,984
0,"C","Primary_carbon","C",1,906,963
5,"C","Nitrile, Conjugated_tripple_bond","C#N",2,906,963
6,"N","Nitrile, Conjugated_tripple_bond","C#N",2,906,963
8,"O","Lactam, Oxoarene, Conjugated_double_bond","O",3,906,963
10,"C","Aromatic","c1ccncc1",4,906,963
11,"C","Aromatic","c1ccncc1",4,906,963
12,"C","Aromatic","c1ccncc1",4,906,963
13,"N","Hetero_N_nonbasic, Heteroaromatic, Aromatic, Heterocyclic","c1ccncc1",4,906,963
14,"C","Aromatic","c1ccncc1",4,906,963
15,"C","Aromatic","c1ccncc1",4,906,963
0,"C","Primary_carbon, Quaternary_carbon","C",1,909,954
2,"C","Primary_carbon, Quaternary_carbon","C",2,909,954
7,"C","Primary_carbon, Quaternary_carbon","C",3,909,954
12,"C","Primary_carbon","C",4,909,954
0,"C","Alkylarylether","C",1,910,1025
7,"O","Ketone, Conjugated_double_bond","O",2,910,1025
16,"O","Phenol","O",3,910,1025
17,"O","Alkylarylether","CO",4,910,1025
18,"C","Alkylarylether","CO",4,910,1025
23,"O","Phenol","O",5,910,1025
6,"C","Primary_carbon, Quaternary_carbon","C",1,911,934
7,"C","Primary_carbon, Quaternary_carbon","C",2,911,934
15,"C","Secondary_carbon, Tertiary_carbon","C1=CCCC1",1,913,959
16,"C","Tertiary_carbon, Alkene","C1=CCCC1",1,913,959
17,"C","Secondary_carbon, Alkene","C1=CCCC1",1,913,959
18,"C","Secondary_carbon","C1=CCCC1",1,913,959
19,"C","Secondary_carbon, Tertiary_carbon","C1=CCCC1",1,913,959
0,"C","Alkylarylether","C",1,919,933
20,"C","Alkylarylether","C",2,919,933
32,"O","Secondary_alcohol","O",1,920,1010
0,"C","Alkylarylether","CO",1,921,929
1,"O","Alkylarylether","CO",1,921,929
17,"O","Phenol, 1,2-Diphenol","O",2,921,929
18,"O","Phenol, 1,2-Diphenol","O",3,921,929
19,"O","Alkylarylether","CO",4,921,929
20,"C","Alkylarylether","CO",4,921,929
0,"C","Primary_carbon","C=CC(C)(C)O",1,922,929
1,"C","Primary_carbon, Alkylarylether","C=CC(C)(C)O",1,922,929
2,"C","Primary_carbon","C=CC(C)(C)O",1,922,929
3,"C","Alkene, Conjugated_double_bond","C=CC(C)(C)O",1,922,929
4,"C","Alkene, Conjugated_double_bond","C=CC(C)(C)O",1,922,929
8,"C","Secondary_carbon","CCC(C)(C)O",2,922,929
9,"C","Secondary_carbon","CCC(C)(C)O",2,922,929
10,"C","Primary_carbon, Secondary_carbon, Alkylarylether","CCC(C)(C)O",2,922,929
11,"C","Primary_carbon","CCC(C)(C)O",2,922,929
12,"C","Primary_carbon","CCC(C)(C)O",2,922,929
13,"O","Alkylarylether, Heterocyclic","CCC(C)(C)O",2,922,929
28,"O","Phenol, 1,2-Diphenol","O",3,922,929
29,"O","Phenol, 1,2-Diphenol","O",4,922,929
30,"O","Alkylarylether, Heterocyclic","C=CC(C)(C)O",1,922,929
0,"C","Alkylarylether","CO",1,924,1009
1,"O","Alkylarylether","CO",1,924,1009
17,"O","Alkylarylether","CO",2,924,1009
18,"C","Alkylarylether","CO",2,924,1009
19,"O","Alkylarylether","CO",3,924,1009
20,"C","Alkylarylether","CO",3,924,1009
21,"O","Phenol","O",4,924,1009
0,"C",NA,"CCNC",1,927,952
1,"N","Tertiary_aliph_amine, Heterocyclic","CCNC",1,927,952
2,"C","Secondary_carbon","CCNC",1,927,952
3,"C","Secondary_carbon","CCNC",1,927,952
15,"O","Phenol","O",2,927,952
17,"C","Alkylarylether","C",3,927,952
21,"O","Alkylarylether","CO",4,927,952
22,"C","Alkylarylether","CO",4,927,952
23,"O","Alkylarylether","CO",5,927,952
24,"C","Alkylarylether","CO",5,927,952
2,"C","Secondary_carbon, Tertiary_carbon","CCC(=O)OC",1,928,1017
3,"C","Secondary_carbon, CH-acidic","CCC(=O)OC",1,928,1017
4,"C","Secondary_carbon, Carboxylic_ester","CCC(=O)OC",1,928,1017
5,"O","Carboxylic_ester","CCC(=O)OC",1,928,1017
6,"O","Carboxylic_ester","CCC(=O)OC",1,928,1017
7,"C","Carboxylic_ester","CCC(=O)OC",1,928,1017
18,"O","Secondary_alcohol","O",2,928,1017
21,"C","Secondary_carbon, Quaternary_carbon","CCC(C)O",3,928,1017
22,"C","Secondary_carbon","CCC(C)O",3,928,1017
23,"C","Secondary_carbon, Secondary_alcohol","CCC(C)O",3,928,1017
24,"C","Secondary_carbon, Tertiary_carbon","CCC(C)O",3,928,1017
28,"O","Secondary_alcohol","O",4,928,1017
29,"O","Secondary_alcohol","CCC(C)O",3,928,1017
33,"O","Secondary_alcohol","O",1,930,983
24,"O","Ketone","O",1,931,945
28,"C","Primary_carbon, Carboxylic_ester","CC=O",2,931,945
29,"O","Carboxylic_ester","CC=O",2,931,945
30,"C","Primary_carbon, CH-acidic","CC=O",2,931,945
0,"C","Primary_carbon","CC=C(C)C",1,932,1009
1,"C","Primary_carbon, Alkene","CC=C(C)C",1,932,1009
2,"C","Secondary_carbon, Alkene","CC=C(C)C",1,932,1009
3,"C","Secondary_carbon","CC=C(C)C",1,932,1009
10,"O","Phenol","O",2,932,1009
15,"C","Secondary_carbon","CC=C(C)C",3,932,1009
16,"C","Secondary_carbon, Alkene","CC=C(C)C",3,932,1009
17,"C","Primary_carbon, Alkene","CC=C(C)C",3,932,1009
18,"C","Primary_carbon","CC=C(C)C",3,932,1009
19,"C","Primary_carbon","CC=C(C)C",3,932,1009
25,"O","Phenol","O",4,932,1009
26,"O","Alkylarylether","CO",5,932,1009
27,"C","Alkylarylether","CO",5,932,1009
28,"O","Phenol","O",6,932,1009
29,"C","Primary_carbon","CC=C(C)C",1,932,1009
6,"O","Phenol, 1,2-Diphenol","O",1,933,989
7,"O","Phenol, 1,2-Diphenol","O",2,933,989
8,"O","Phenol, 1,2-Diphenol","O",3,933,989
20,"O","Phenol","O",4,933,989
24,"C","Alkylarylether","C",1,934,939
26,"C","Alkylarylether","C",2,934,939
0,"C","Alkylarylether","CO",1,935,949
1,"O","Alkylarylether","CO",1,935,949
9,"O","Ketone, Conjugated_double_bond","O",2,935,949
10,"C","Ketone, Aromatic, Conjugated_double_bond","c1ccccc1",3,935,949
11,"C","Aromatic, Conjugated_double_bond","c1ccccc1",3,935,949
12,"C","Aromatic","c1ccccc1",3,935,949
13,"C","Aromatic","c1ccccc1",3,935,949
14,"C","Aromatic","c1ccccc1",3,935,949
15,"C","Aromatic, Conjugated_double_bond","c1ccccc1",3,935,949
16,"O","Phenol","O",4,935,949
11,"O","Alkylarylether","CO",1,937,1013
12,"C","Alkylarylether","CO",1,937,1013
13,"O","Alkylarylether","CO",2,937,1013
14,"C","Alkylarylether","CO",2,937,1013
0,"C","Primary_carbon, CH-acidic","CC=O",1,940,965
1,"C","Primary_carbon, Carboxylic_ester","CC=O",1,940,965
2,"O","Carboxylic_ester","CC=O",1,940,965
33,"O","Carboxylic_ester","CC(=O)O",2,940,965
34,"C","Primary_carbon, Carboxylic_ester","CC(=O)O",2,940,965
35,"O","Carboxylic_ester","CC(=O)O",2,940,965
36,"C","Primary_carbon, CH-acidic","CC(=O)O",2,940,965
33,"O","Tertiary_alcohol","O",1,941,985
0,"C","Alkene","C",1,943,952
13,"C","Primary_carbon, Quaternary_carbon","C",2,943,952
14,"O","Dialkylether, Heterocyclic, Epoxide","O",3,943,952
0,"C",NA,"CCNC",1,948,1012
1,"N","Tertiary_aliph_amine, Heterocyclic","CCNC",1,948,1012
2,"C","Secondary_carbon","CCNC",1,948,1012
3,"C","Secondary_carbon, Quaternary_carbon","CCNC",1,948,1012
19,"O","Phenol","O",2,948,1012
20,"O","Alkylarylether","CO",3,948,1012
21,"C","Alkylarylether","CO",3,948,1012
22,"O","Enolether","CO",4,948,1012
23,"C","Enolether","CO",4,948,1012
0,"C","Alkene","C=CC(C)(C)O",1,949,950
1,"C","Alkene","C=CC(C)(C)O",1,949,950
2,"C","Primary_carbon, Secondary_carbon, Tertiary_alcohol","C=CC(C)(C)O",1,949,950
3,"C","Primary_carbon","C=CC(C)(C)O",1,949,950
4,"C","Secondary_carbon","C=CC(C)(C)O",1,949,950
8,"C","Alkene","C",2,949,950
12,"C","Primary_carbon, Secondary_carbon, Tertiary_carbon, Quaternary_carbon","CCCC(C)C",3,949,950
13,"C","Primary_carbon, Quaternary_carbon","CCCC(C)C",3,949,950
14,"C","Primary_carbon, Quaternary_carbon","CCCC(C)C",3,949,950
15,"C","Secondary_carbon, Quaternary_carbon","CCCC(C)C",3,949,950
16,"C","Secondary_carbon","CCCC(C)C",3,949,950
17,"C","Secondary_carbon, Quaternary_carbon","CCCC(C)C",3,949,950
21,"O","Tertiary_alcohol","C=CC(C)(C)O",1,949,950
0,"C","Primary_carbon","C",1,950,969
9,"O","Carboxylic_acid","O",2,950,969
0,"C","Alkylarylether","CO",1,951,987
1,"O","Alkylarylether","CO",1,951,987
13,"C","Aromatic","cco",2,951,987
14,"C","Aromatic","cco",2,951,987
15,"O","Hetero_O, Heteroaromatic, Aromatic, Heterocyclic","cco",2,951,987
21,"O","Lactone, Oxoarene, Conjugated_double_bond","O",3,951,987
22,"O","Acetal, Acetal_like, Heterocyclic","OCO",4,951,987
23,"C","Acetal, Acetal_like","OCO",4,951,987
24,"O","Acetal, Acetal_like, Heterocyclic","OCO",4,951,987
11,"C","Secondary_carbon, Tertiary_carbon","CCC=O",1,952,957
12,"C","Secondary_carbon, Ketone, CH-acidic","CCC=O",1,952,957
13,"C","Secondary_carbon, Quaternary_carbon, Ketone","CCC=O",1,952,957
14,"O","Ketone","CCC=O",1,952,957
16,"C","Primary_carbon, Quaternary_carbon","C",2,952,957
6,"O","Phenol","O",1,953,954
7,"C","Secondary_carbon, Aromatic","[nH]ccCCN",2,953,954
8,"C","Secondary_carbon","[nH]ccCCN",2,953,954
9,"C","Secondary_carbon","[nH]ccCCN",2,953,954
10,"N","Primary_aliph_amine","[nH]ccCCN",2,953,954
11,"C","Aromatic","[nH]ccCCN",2,953,954
12,"N","Hetero_N_basic_H, Heteroaromatic, Aromatic, Heterocyclic","[nH]ccCCN",2,953,954
0,"C","Primary_carbon, Tertiary_carbon","CCC(=O)O",1,954,975
1,"C","Primary_carbon, Tertiary_carbon, Lactone, CH-acidic","CCC(=O)O",1,954,975
10,"O","Ketone","O",2,954,975
15,"O","Lactone, Heterocyclic","CCC(=O)O",1,954,975
16,"C","Tertiary_carbon, Lactone","CCC(=O)O",1,954,975
17,"O","Lactone","CCC(=O)O",1,954,975
0,"C","Alkylarylether","CO",1,955,1009
1,"O","Alkylarylether","CO",1,955,1009
7,"O","Lactone, Oxoarene, Conjugated_double_bond","O",2,955,1009
13,"C","Aromatic","cco",3,955,1009
14,"C","Aromatic","cco",3,955,1009
15,"O","Hetero_O, Heteroaromatic, Aromatic, Heterocyclic","cco",3,955,1009
16,"O","Alkylarylether","CO",4,955,1009
17,"C","Alkylarylether","CO",4,955,1009
0,"C","Alkene, Conjugated_double_bond","C=CC=O",1,957,961
1,"C","Tertiary_carbon, Alkene, Ketone, Conjugated_double_bond","C=CC=O",1,957,961
7,"C","Quaternary_carbon, Hemiacetal","CO",2,957,961
8,"O","Hemiacetal, Acetal_like, Heterocyclic, Sugar_pattern_2, Sugar_pattern_2_reducing","CO",2,957,961
13,"C","Primary_carbon, Quaternary_carbon","C",3,957,961
14,"C","Primary_carbon, Quaternary_carbon","C",4,957,961
18,"O","Secondary_alcohol","O",5,957,961
21,"C","Quaternary_carbon, Ketone, Conjugated_double_bond","C=CC=O",1,957,961
22,"O","Ketone, Conjugated_double_bond","C=CC=O",1,957,961
0,"C","Alkylarylether","C",1,958,1015
20,"C","Alkylarylether","C",2,958,1015
22,"C","Alkylarylether","C",3,958,1015
18,"C","Carboxylic_ester","CC(O)CO",1,959,972
19,"C","Secondary_alcohol, 1,2-Diol","CC(O)CO",1,959,972
20,"C","Primary_alcohol, 1,2-Diol","CC(O)CO",1,959,972
21,"O","Primary_alcohol, 1,2-Diol","CC(O)CO",1,959,972
22,"O","Secondary_alcohol, 1,2-Diol","CC(O)CO",1,959,972
0,"C","Primary_carbon, CH-acidic","CC=O",1,960,988
1,"C","Primary_carbon, Carboxylic_ester","CC=O",1,960,988
2,"O","Carboxylic_ester","CC=O",1,960,988
17,"C","Primary_carbon, Carboxylic_ester","CC=O",2,960,988
18,"O","Carboxylic_ester","CC=O",2,960,988
19,"C","Primary_carbon, CH-acidic","CC=O",2,960,988
21,"C","Primary_carbon, Carboxylic_ester","CC=O",3,960,988
22,"O","Carboxylic_ester","CC=O",3,960,988
23,"C","Primary_carbon, CH-acidic","CC=O",3,960,988
0,"C","Aromatic","cccc",1,961,1017
1,"C","Aromatic","cccc",1,961,1017
2,"C","Aromatic, Conjugated_double_bond","cccc",1,961,1017
5,"C","Aromatic, Conjugated_double_bond","cccc",1,961,1017
7,"O","Ketone, Conjugated_double_bond","O",2,961,1017
15,"O","Ketone, Conjugated_double_bond","O",3,961,1017
16,"O","Phenol, 1,2-Diphenol","O",4,961,1017
17,"O","Phenol, 1,2-Diphenol","O",5,961,1017
0,"C","Primary_carbon","CC=C(C)C",1,962,987
1,"C","Primary_carbon, Alkene","CC=C(C)C",1,962,987
2,"C","Secondary_carbon, Alkene","CC=C(C)C",1,962,987
3,"C","Secondary_carbon","CC=C(C)C",1,962,987
14,"C","Alkene, Conjugated_double_bond","C=CC(C)(C)O",2,962,987
15,"C","Alkene, Conjugated_double_bond","C=CC(C)(C)O",2,962,987
16,"C","Primary_carbon, Alkylarylether","C=CC(C)(C)O",2,962,987
17,"C","Primary_carbon","C=CC(C)(C)O",2,962,987
18,"C","Primary_carbon","C=CC(C)(C)O",2,962,987
19,"O","Alkylarylether, Heterocyclic","C=CC(C)(C)O",2,962,987
27,"O","Phenol, 1,2-Diphenol","O",3,962,987
29,"O","Phenol","O",4,962,987
